Timestamp,"INFORMED CONSENT
By ticking the box below, I confirm that:
  (1)  I have read and understood the Participant Information Sheet.
  (2)  I understand that my participation is voluntary and that I may withdraw at any time without penalty.
  (3)  I understand",Time Start,Gender,State / Federal Territory,Which module are you currently enrolled in?,"How often do you use AI tools (e.g., ChatGPT, Copilot, Gemini) for your physics learning?",What AI tools have you used for your physics learning? ,"Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B1] I am interested in using artificially intelligent systems in my daily physics learning","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B2] Artificial intelligence can have positive impacts on students' understanding of physic","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B3] Artificial intelligence is exciting for physics education.]","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B4] Much of society will benefit from a future full of artificial intelligence in STEM fie","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B5] I would like to use artificial intelligence in my own physics learning.]","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B6] I find artificial intelligence sinister.]","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B7] Artificial intelligence might take control of how students learn physics.]","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B8] I think artificial intelligence is dangerous for authentic physics learning.]","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B9] I shiver with discomfort when I think about future uses of artificial intelligence in ","Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on your own experience and beliefs. [[B10] People like me will suffer if artificial intelligence is used more and more in physic","Review the statements above, if there are any statements are confusing or ambiguous, please recommend another wording, you may indicate which statement using the statement number (e.g. [B1]).","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedback t","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac2","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac3","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac4","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac5","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac6","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac7","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac8","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac9","The following statements are about your trust in AI-based tools used in educational settings. AI-based educational technology (AI-EdTech) refers to any AI tool that supports your learning — including AI chatbots, AI tutoring systems, AI-powered feedbac10","Review the statements above, if there are any statements are confusing or ambiguous, please recommend another wording, you may indicate which statement using the statement number (e.g. [C1]).","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based on ","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 11","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 12","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 13","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 14","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 15","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 16","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 17","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 18","The following statements are about feelings you may have regarding artificial intelligence (AI) and AI-related technologies. Please indicate your level of agreement with each statement.
There are no right or wrong answers. Please answer honestly based 19","Review the statements above, if there are any statements are confusing or ambiguous, please recommend another wording, you may indicate which statement using the statement number (e.g. [D1]).",Time of Completion
4/22/2026 14:02,"Yes, I consent to participate in this study.",1:53:00 AM,Female,Sarawak,Sains Hayat,Often,google lens ChatGPT deepseek,Neutral,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Neutral,Disagree,B9,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Ok,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,All ok,2:02:00 PM
4/22/2026 14:04,"Yes, I consent to participate in this study.",2:01:00 PM,Female,Sarawak,Sains Hayat,Sometimes,Chat gpt,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,It’s help to know the mistakes ,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,It’s just nice for me,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Nit confusing at all,2:05:00 PM
4/22/2026 14:04,"Yes, I consent to participate in this study.",2:00:00 PM,Male,Sarawak,Sains Hayat,Often,Understand the core ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,No recommendation,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,No recommendation ,Disagree,Strongly Disagree,Disagree,Neutral,Neutral,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,No recommendation ,2:04:00 PM
4/22/2026 14:06,"Yes, I consent to participate in this study.",2:02:00 PM,Female,Sarawak,Sains Hayat,Often,chatgpt,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,no,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,no,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,no,2:06:00 PM
4/22/2026 15:19,"Yes, I consent to participate in this study.",3:16:00 PM,Female,Sarawak,Sains Hayat,Very Often,For me to get an idea how to solve hard questions,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Nothing,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Nothing,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Nothing,3:19:00 PM
4/22/2026 15:40,"Yes, I consent to participate in this study.",3:34:00 PM,Male,Sarawak,Sains Hayat,Often,chat gpt,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,-,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Neutral,-,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,-,3:40:00 PM
4/22/2026 16:09,"Yes, I consent to participate in this study.",4:06:00 PM,Female,Sarawak,Sains Hayat,Sometimes,gemini,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,no,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,ni,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,no,4:09:00 PM
4/22/2026 16:12,"Yes, I consent to participate in this study.",4:06:00 PM,Male,Sarawak,Sains Hayat,Very Often,Claude or chatgpt,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,..,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,".
",4:11:00 PM
4/22/2026 16:15,"Yes, I consent to participate in this study.",4:06:00 PM,Female,Sarawak,Sains Hayat,Sometimes,"google , gemini",Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Neutral,Agree,no,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,no,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,no,4:14:00 PM
4/22/2026 16:17,"Yes, I consent to participate in this study.",4:08:00 PM,Female,Sarawak,Sains Hayat,Often,"deepseek , chatgpt",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,no,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,no,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,no,4:17:00 PM
4/22/2026 16:38,"Yes, I consent to participate in this study.",2:03:00 PM,Female,Sarawak,Sains Hayat,Sometimes,Google and Chatgpt ,Neutral,Agree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,No confusion.,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,No confusion ,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No confusion.,4:37:00 PM
4/22/2026 16:39,"Yes, I consent to participate in this study.",4:33:00 PM,Male,Sarawak,Sains Hayat,Often,Gemini,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Agree,-,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,-,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-,4:38:00 PM
4/22/2026 16:39,"Yes, I consent to participate in this study.",4:37:00 PM,Male,Sarawak,Sains Hayat,Very Often,Gemini,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,4:39:00 PM
4/22/2026 16:45,"Yes, I consent to participate in this study.",4:40:00 AM,Male,Sarawak,Sains Hayat,Often,Gauth and Chatgpt,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,-,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,-,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-,4:45:00 AM
4/22/2026 16:46,"Yes, I consent to participate in this study.",4:44:00 PM,Male,Sarawak,Sains Hayat,Often,"Chatgpt,gemini",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Agree,-,Agree,Strongly Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Agree,no,5:00:00 PM
4/22/2026 16:51,"Yes, I consent to participate in this study.",4:50:00 PM,Female,Sarawak,Sains Hayat,Often,Gemini,Neutral,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,.,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,.,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,.,4:51:00 PM
4/22/2026 17:09,"Yes, I consent to participate in this study.",4:10:00 PM,Female,Sarawak,Sains Hayat,Sometimes,chat gpt,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,-,Neutral,Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,-,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,-,4:20:00 PM
4/22/2026 17:21,"Yes, I consent to participate in this study.",5:15:00 PM,Female,Sarawak,Sains Hayat,Often,Chat gpt,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,No,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,5:21:00 PM
4/22/2026 17:23,"Yes, I consent to participate in this study.",5:22:00 PM,Male,Sarawak,Sains Hayat,Often,"Gemini,ChatGPT,DeepSeek,Gauth",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,.,Agree,Agree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Agree,Neutral,.,5:26:00 PM
4/22/2026 17:33,"Yes, I consent to participate in this study.",5:05:00 PM,Female,Sarawak,Sains Hayat,Often,Google lens,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,5:32:00 PM
4/22/2026 17:47,"Yes, I consent to participate in this study.",2:05:00 PM,Female,Sarawak,Sains Hayat,Very Often,How to solve question ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,AI really help me understanding more about physic ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Physic required imagination then AI can help through generate photo,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,More activity involve ai,5:41:00 PM
4/22/2026 17:51,"Yes, I consent to participate in this study.",5:48:00 PM,Female,Sarawak,Sains Hayat,Often,Google ,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,-,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,-,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,-,5:51:00 PM
4/22/2026 17:52,"Yes, I consent to participate in this study.",5:50:00 PM,Female,Sarawak,Sains Fizikal,Sometimes,Chatgpt,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,.,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,.,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,.,5:52:00 PM
4/22/2026 17:54,"Yes, I consent to participate in this study.",5:49:00 PM,Female,Sarawak,Sains Fizikal,Sometimes,gemini,Neutral,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Agree,Neutral,no,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,no,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Agree,Strongly Disagree,Neutral,Disagree,Neutral,Agree,no,5:53:00 AM
4/22/2026 18:04,"Yes, I consent to participate in this study.",5:58:00 PM,Female,Sarawak,Sains Fizikal,Sometimes,Gemini,Disagree,Neutral,Neutral,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Disagree,Nothing,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Nothing,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Nothing ,6:04:00 PM
4/22/2026 18:04,"Yes, I consent to participate in this study.",5:59:00 PM,Male,Sarawak,Sains Hayat,Sometimes,"GAUTH, Chat GPT",Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,-,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,-,6:04:00 PM
4/22/2026 18:18,"Yes, I consent to participate in this study.",6:14:00 PM,Male,Sarawak,Sains Hayat,Sometimes,Gemini,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,.,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,No,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,No,6:18:00 PM
4/22/2026 18:32,"Yes, I consent to participate in this study.",6:30:00 PM,Male,Sarawak,Sains Fizikal,Very Often,"Chatgpt,deepseek,Gemini ",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,None ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,None ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,None ,6:32:00 PM
4/22/2026 19:10,"Yes, I consent to participate in this study.",6:50:00 PM,Female,Sarawak,Sains Hayat,Sometimes,Google Lense ,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Neutral,Neutral,Disagree,-,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,-,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,7:10:00 PM
4/22/2026 19:18,"Yes, I consent to participate in this study.",7:15:00 PM,Female,Sarawak,Sains Fizikal,Very Often,gemini,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,no,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,no,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,no,7:28:00 PM
4/22/2026 19:19,"Yes, I consent to participate in this study.",7:15:00 PM,Male,Sarawak,Sains Fizikal,Often,"Gemini, chatgpt",Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,-,Strongly Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ai is indeed scary,7:19:00 PM
4/22/2026 19:25,"Yes, I consent to participate in this study.",7:19:00 PM,Female,Sarawak,Sains Fizikal,Often,CHATGPT AND GEMINI,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Strongly Disagree,Neutral,-,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,-,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,-,7:25:00 PM
4/22/2026 19:25,"Yes, I consent to participate in this study.",7:20:00 PM,Female,Sarawak,Sains Fizikal,Often,chatgpt,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,Disagree,Strongly Disagree,Neutral,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Agree,-,7:32:00 AM
4/22/2026 19:28,"Yes, I consent to participate in this study.",7:25:00 PM,Female,Sarawak,Sains Hayat,Often,Chatgpt n Deepseek,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,-,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-,7:30:00 PM
4/22/2026 19:31,"Yes, I consent to participate in this study.",7:26:00 PM,Female,Sarawak,Sains Hayat,Rarely,Chat GPT,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Disagree,Neutral,Strongly Agree,Strongly Agree,-,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-,7:31:00 AM
4/22/2026 19:51,"Yes, I consent to participate in this study.",7:45:00 PM,Female,Sarawak,Sains Fizikal,Often,chatGPT ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,-,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-,Neutral,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,-,7:50:00 PM
4/22/2026 19:52,"Yes, I consent to participate in this study.",7:47:00 PM,Male,Sarawak,Sains Fizikal,Sometimes,Chatgpt and deepseek,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,nothing ,Neutral,Neutral,Neutral,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,nothing ,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,nothing ,7:52:00 PM
4/22/2026 20:06,"Yes, I consent to participate in this study.",7:56:00 PM,Male,Sarawak,Sains Hayat,Sometimes,"Gemini (Gemini AI, Notebook LM, Google Lens), ChatGPT, Grok, Anara",Neutral,Neutral,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Neutral,None,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,None,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,None,8:06:00 PM
4/22/2026 20:12,"Yes, I consent to participate in this study.",8:06:00 PM,Female,Sarawak,Sains Fizikal,Sometimes,chatgpt,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,[B6],Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,[C7],Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,[D3],8:12:00 PM
4/22/2026 22:30,"Yes, I consent to participate in this study.",4:20:00 PM,Female,Sarawak,Sains Hayat,Very Often,Gemini,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,B6,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,C9,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Disagree,Strongly Disagree,D10,4:25:00 PM
4/23/2026 11:18,"Yes, I consent to participate in this study.",11:04:00 PM,Male,Sarawak,Sains Fizikal,Often,"Chatgpt, Gemini",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree, ,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree, ,Disagree,Disagree,Strongly Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,-,11:55:00 PM
4/23/2026 11:19,"Yes, I consent to participate in this study.",11:13:00 AM,Male,Sarawak,Sains Fizikal,Sometimes,Gemini,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Neutral,Disagree,-,Agree,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Neutral,-,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-,11:18:00 AM
